License_Plate;In_Use;Capacity
WA3318F9VFGZ;1;12953040
GD90538HL39D;1;10817773
LU4929T5PP6S;1;12735811
WA235868A24K;1;13838821
KR7929Q7E3HM;1;12405761
KR5956R823VI;1;9158205
WA3716VE4NK4;1;19306429
KR7531P9QVQR;1;5987046
BI7570R97JCF;1;14771942
GD2917EK2UJM;0;16234720
GD0211TTFIOR;1;12374934
PO4491ZDXL91;1;16288919
PO2557IE5TCP;0;11056455
CZ3440SBXEJL;1;15189936
TK80906XIJ4I;1;9181724
KR5856MGQEX3;1;12708944
BI370386N73K;1;6866664
CZ3142T0BS0Q;1;8665348
GD83469XI9ZI;1;13654209
GD9253LFXAN3;1;11496912
KR8326NIS5PK;1;19429296
TK72320SUVEP;1;10716617
GD65434ZB9HR;1;7503151
GD6598KXMBFK;0;15761788
KR4980E2H98I;1;13717204
GD6152GNZ38K;1;14959220
CZ3236WCZ2Q9;1;9319168
TK52117XMBNF;1;13948089
BI9356MCT1J4;1;5568732
CZ3928Q7JDTN;1;16350953
TK6424POC7GS;1;10281007
PO9585F0TRTV;1;14856093
GD8156ZKHM1I;1;19018494
WA6278ZRHPKR;1;8052006
BI400716M26W;1;13900325
GD0971HOLDOM;1;17692205
TK25537CWCOI;1;10478314
GD5587DDRY9G;1;16289880
PO9461PG39KQ;1;9573293
CZ4107SS18II;1;12631303
TK00791ECXMO;1;11511198
LU5475CO33PI;1;12140779
LU01249LGS08;1;6307450
LU6708P1TVQ9;1;15690985
GD00940BNDVZ;1;7227853
WA0683ZI0020;1;15543838
BI053109ITQE;1;18607297
LU4777LPDQEV;1;5331595
GD97892S7CN3;1;10566705
BI9126V1L7CX;1;7222059
LU3247BUMCES;1;8604196
TK4464CTDFQR;1;9791606
CZ3060B54T8D;0;5321705
WA90323R5MZQ;1;8348516
TK8591LXMBMD;1;18305448
KR4418RO11T4;1;8647334
KR8745A8KV04;1;19067057
GD8618YBAGW7;1;9483054
TK0867BVMJCN;1;14722716
GD0141W9VK8Q;1;9682746
TK9691SBUEHD;0;14743301
LU79443GWP4V;1;13954696
PO7392WGYHTP;1;8634342
LU89308G0UWD;1;15361364
BI1621PX255F;1;9805860
CZ8528D1C1QM;1;19778278
WA6752FCY7N3;1;14554556
BI2205DAHG91;1;12343350
BI2783VWYHLW;1;10420056
CZ45928C1FTZ;1;16840510
CZ1779E1EM8H;0;6097831
BI9042EM97VU;1;12985629
CZ93204PFIU3;1;7725376
CZ07293RBPMM;1;10236786
TK5606FD0QRU;1;13050783
LU1539MCKVM8;1;15289263
KR8318AEFDRY;1;9840205
LU0276FJS3X9;1;19911927
WA3171EULOI2;1;10064683
TK28533STS45;1;12646730
CZ1162FP8SRC;1;12454946
LU4552H7VGT4;0;13671372
WA9919JFU8EF;1;5472995
TK98168L6Z91;1;16356943
KR3889G9HIUG;1;6446202
GD3943CDQ2L0;1;17282813
WA1078BXT3GL;1;19459375
PO9266K9SZQY;1;17615971
GD45549IWOMM;1;19183469
LU15765B0NNM;1;7609422
TK7900J54D7F;1;8866689
PO8725EMFSGI;1;11790148
LU7284OY3G84;1;11286116
LU7305N3VCOQ;1;16179898
KR71747X9T6S;1;9931053
PO0559PCBQTU;1;17780421
BI76218UUJ4X;1;7861194
CZ9266KFSPJQ;0;17714459
PO6694QPILZ9;0;14617610
WA7328COUYG3;0;6516821
KR2732JB234E;1;9549390
BI2577OK8IC6;1;10416804
TK5608D7YB5L;1;5115776
CZ1467HBOXA6;1;5576788
WA572174QO96;1;18090918
CZ4149O2NHN9;1;13825632
PO1721GTAF7S;1;10053813
WA4013KRL8KM;1;8854341
BI9113AX3O58;1;15022324
WA0187N2CZN6;1;14648286
GD6592Y53SQG;1;19596488
GD3436O0S5UF;1;12356589
CZ79233ESY33;1;5181675
CZ21888FZZA3;1;14796180
PO5847I9A8J4;1;16438732
KR4696P9AO3P;0;17696916
PO1203DZU6TS;1;15097084
PO1505TN5K4A;1;18020325
TK7559B7M72F;1;13237303
LU39421R3FRZ;1;10723493
TK9605PAUPU6;1;19179652
CZ1025U2ZXVZ;1;12309794
CZ4145ZL2PSW;1;15222749
LU46415X0OIQ;1;17717305
TK16341VDOMI;1;16021441
KR09306YJ0L9;1;5991325
LU8623EO6GEX;1;7143651
LU07140E40DX;1;6206041
LU8250HJYAXU;1;10526533
TK0034AD1PG6;1;14554836
BI73192BR71W;1;11079398
LU1814D3OKDR;1;7679927
BI6290VZQ6FX;1;7723835
WA19935ZZZBF;1;15991576
KR617378O3BV;1;6242070
CZ6437I59HLT;1;14677827
BI39360T1KQ2;0;14442020
KR7785FIW90B;1;9226434
WA8979QZPTRG;1;8073249
KR0486RE3SMX;1;11552125
BI98679BTPVI;1;5017760
PO094844ARXB;1;6272156
KR3882PFXRBA;1;7420240
TK8293JVBZ4V;1;9319093
LU27364C4YE0;1;14938048
KR6431N5LQOL;1;5402665
PO942865RTKJ;1;13595719
TK4314NWS99M;1;18496944
BI7433GEPVSA;1;9952265
CZ41356ZANWT;1;16482213
BI9788XFPC1E;1;6574355
BI7363TFZ5YX;1;9030675
PO6832YDYWIT;1;15369930
GD39410DFWDE;1;13114597
PO6611OOHV37;1;10876700
TK9213MOA8HW;1;19292787
GD0440XOH6SD;1;13179601
KR67178XYKKI;1;18696875
LU68584CGCPH;1;9480519
CZ8301A2YOLG;1;19464050
TK3478W77WHF;1;9368712
GD5470XYQH06;1;17165793
KR880825MTUQ;1;11942160
LU1261R4S7DR;1;19958183
LU75150P9A0V;0;17050521
GD8692NH1BXA;1;13520232
LU8912DCGXED;1;6508163
WA03545ZH2ZP;1;6752664
PO8383XM2GBA;1;11829296
GD4758869PJX;1;13347748
PO7818QJSC1Y;1;14977896
KR3225SJBNAS;1;11912349
GD9238UIQIVF;1;16189782
CZ2386DJ6523;1;12427788
TK3840EDUTDW;1;15904152
CZ2258Q9E05M;1;8089770
LU5291H1E4R9;1;17553773
CZ44049BX6GG;1;9124614
GD3026POSYIU;1;15860518
KR7727HG3RKB;0;8529354
TK8979J60SSP;1;9957078
BI6201OMHKJ6;1;15910087
LU04465PTSRT;1;11753906
TK5877WXWXHY;1;7041926
LU4715UXX2DL;1;8071384
KR22430845WY;1;14759670
PO0808Z344AS;1;18927678
PO517497E377;1;6300338
WA9681R8EFFS;1;18379483
WA4822A6L25E;1;18388690
KR06623G8SFJ;1;18160227
KR6618VDM96N;1;5994333
WA5902FS906I;1;7549688
BI7762IUSJHT;1;13759490
TK31998YAO8I;1;5546393
WA9179A8M4TS;1;8199869
CZ0758A49OWC;1;16858701
GD1779K7PHM0;1;6888041
CZ3184YB6D0R;1;17862290
BI934450WTU7;1;12561587
BI2318STONW3;0;15914917
TK5174B1A31N;1;16787944
BI0424NP8B8Q;1;15536813
GD0924XFJWGY;0;13082262
BI6558BMC3VI;1;5124169
WA2625EMDUF8;1;5401636
LU2969GA3PRZ;1;8292929
PO4286KI97N7;1;17699922
TK7935UNKHJA;1;7598966
CZ8704HSK2F4;1;5274931
LU1073LX4M2U;1;14165428
TK18241JIQD0;1;8374554
GD1605D10JL1;1;7946083
GD31454G13S4;1;10823568
TK0006N9AMS2;1;10646968
WA6862LFH5PC;0;6855885
BI5761GUM4WP;1;10624914
KR5065SPOU4W;1;10453824
TK0375XCOSHN;0;19070219
WA19558EJK19;1;13069064
CZ9326MHTW6R;1;14982586
BI20313M9LN7;1;14612739
BI28072UFDDN;0;7289809
TK4675CZ7EJK;1;12948956
LU8957183Y1H;1;11484467
BI47467BALLO;1;16744377
BI9292Z33Q0O;0;11765869
PO6602I0XWJO;1;12981867
WA1829I7VBDM;0;10675267
PO224401METH;0;18167843
WA3015WJ5WLS;1;12766349
WA0547B19HDZ;0;11434265
LU2076IDSZ1Y;0;6733076
GD8833TEOYNL;0;10929636
CZ5994ULO4ML;1;6754970
GD72455IKEBM;1;9210707
CZ6741KVWUKB;1;17428161
BI66447YA5XE;1;10619811
GD4277MOQW4G;1;14430407
LU117428L6TA;1;11681874
KR5591CZ1Z7G;1;17170702
LU8427WHB9QH;1;9882023
LU2201NTKJRT;1;14562890
TK4786NZZD2S;1;15444359
PO0547G3CT4B;1;19903340
PO010171YQ0X;1;6096216
LU3140E1ALXB;1;8224142
LU5714CJ652M;1;15908627
GD21440PDB6P;1;9967757
WA8365M5DT2E;1;13802065
TK6367HIKO6W;1;10762077
PO5448NMGY5J;1;16032610
PO0793MCHZHG;1;12554320
CZ4893UBKTBW;1;16254983
LU3426GURQIE;1;13495007
WA2250U49Q8R;1;13993758
PO0220X1DRZK;1;10962045
KR366868LFLA;1;7290819
WA7957AL9LZM;1;8328793
WA7558SFZN9D;1;17950509
WA80401LFVQS;1;10218075
LU9234UCGLD4;1;7868706
LU14025OC7LF;1;8637916
GD92494505Q9;1;11338662
WA285301OU6S;1;13325316
BI1235YR5AZQ;1;15307706
BI8466IKA77L;1;16245398
WA8452LVP32J;1;14306034
TK0907PXOW8N;1;17401958
PO9563ZQ8RWI;1;9844415
WA0145N88Z5Y;1;12980068
KR692144GB5A;1;7226485
KR68473QFS2F;1;15228939
PO5691HBSYUJ;1;8794505
LU7795FBZB3W;0;19666088
TK6822U6UWYY;0;10044042
GD5077DQLPB7;1;5153271
LU9192ED9BZU;1;6724530
WA2632C5PAZR;1;16729090
TK5864BULRVC;1;15551208
TK4161Z0NIJ3;1;15937155
CZ32788G8Y3W;1;19172098
KR2242PIP3C1;1;17210573
GD13475078RR;0;15889013
GD485676IVCA;1;10428376
PO4188F3CLHP;1;7620941
BI8827HHMCVC;1;17033257
GD989723JPDE;1;17297509
LU16949WEEKB;0;5650245
GD2006BLZEZE;1;12694532
GD8035ZFOLN6;1;19079483
CZ3021DWT9EO;1;8223320
BI23582TW7J5;1;6762932
KR0852L39XGR;1;6647228
GD2640AVGLEX;1;14095106
BI0848BM0Z6M;1;5367265
BI5805VG6931;1;16712797
LU7547AQB9AL;1;10535303
CZ8506CZSXEY;1;13105790
CZ1750O57IV5;1;5267971
CZ5307ZEUN89;1;17907525
TK8266XXZK3Y;1;15392585
WA290967E4NU;1;18140262
GD8502J9KQ9R;1;14651412
GD6438CO36RN;1;12073064
TK71019H8CQC;1;8429682
LU64133PMFUH;1;8384670
GD61495J0JES;1;18626919
WA7353YW58E2;1;19972751
BI4210YS77DO;1;6951492
GD16880MGMVU;1;19986656
CZ9579YT6N6W;1;15809501
PO63878N8LLL;1;17362787
CZ8140443HK9;0;16290428
BI0682FE31VQ;1;8812050
LU9586VKNTI7;1;6528116
GD82319A8JCQ;1;17707439
KR0485NCCKN1;1;9430657
GD7589U9Q6GI;1;14450923
KR13849HC836;1;15269842
LU7346EVW4C4;1;19162939
LU59688Y2ZP0;1;14588823
GD0017BHVQCA;1;15572246
PO4322YW8GI5;1;12532728
TK66421BETBI;0;5382079
GD8381U7DAF0;1;5267198
BI80649EG2UC;1;16725838
CZ4411ORA81E;1;16660762
WA440019NY88;1;7080429
PO20385F36KG;1;10886216
BI8532PU0X6K;1;6551558
TK4148JY4M0N;1;9087052
BI7496TYYWIX;1;18522357
PO6613H0MT1Q;0;11709989
PO291825CX30;1;12060602
WA3963WVLFU5;1;13102237
PO6845GBPMQP;1;17481963
GD5700WEIJQA;1;17107994
TK957940NADR;1;16996956
CZ808486P7B5;1;9121421
KR5702AAAGDE;1;7764586
WA7622G8ON9G;1;19102785
KR8490H8WHR2;0;19692791
PO6618E22ZKF;1;15971061
PO99220LID9H;1;8664553
WA9210JU8B2F;1;15266244
LU9636IJH84I;1;10984136
CZ6923UE6L8L;1;11439170
CZ936987N3DV;1;9482321
WA2966UN0ER9;1;14204381
GD7234D66H9Z;1;17839764
GD2828004U5W;1;8251843
TK5131UXSAAM;1;18495926
LU1547SX63J9;1;18771299
KR6044WMWI1D;1;12156412
BI7794DFBFYQ;1;15345696
KR1166XQFTWO;1;12871573
CZ1490J6NPNX;1;19282237
CZ5651GUJ5DW;1;14207800
KR9597KDO1NV;1;8636867
WA2183ZTQOGO;1;16102433
PO6319DG05BB;1;10265704
GD3431PNU6I3;1;14536368
BI6530K4XEHP;0;11355986
BI2893JTOASN;1;17842892
BI5673U2OOJ1;1;9236855
WA5949SKJ3PR;1;15303520
WA33168MU92K;1;6320342
TK6456BJMV9E;1;19650850
LU1619H2SG6L;1;14030711
WA8890W88IES;0;14968135
CZ471744KZ1I;1;6071395
PO1480DHHY6U;1;13893295
LU3412F2M0LJ;1;15698680
LU1128KD72DE;1;10045214
BI79342T6KVZ;0;15003702
GD1672E5LX96;1;5683343
KR6647FBMEE0;0;18179536
TK45789DE5E9;1;15449131
GD5595870S8Q;1;17921759
PO23106HO43M;1;19402206
CZ4535R3CGL0;1;13329777
TK3588OVXHCA;1;8914708
CZ8415KTT5WA;1;17578727
CZ9530Q9AM05;1;18795807
GD06246FMEEV;1;7722534
WA9410ZQY1B4;1;16160325
TK3372B8H101;1;7178499
KR51102PTDB1;1;8353334
WA0270E2ZPV1;1;10925838
BI46499VTFGC;1;18905164
TK846872I89U;1;13210742
PO5798H0JTI3;1;15808138
CZ6475BLJL2L;1;11676806
LU8323573H8H;1;9847147
GD6894IQ8NGW;1;13972654
GD9092SR56ZT;1;9843239
CZ4206LO25KP;1;10200746
GD3188MXZBDS;1;9850615
BI44020MR63J;1;18169499
LU3220P51ZKC;1;8212544
GD2056ECYLZ8;0;7471843
WA55259N79ZF;1;18128222
GD3494UXNGEV;1;17036566
CZ142038VAYG;1;13768821
BI2646XOGX1C;1;9484491
CZ93914L53AD;1;13088852
PO7496FSS1VA;1;12741059
WA6770SJK7TR;1;11651618
GD9949EIAYBH;1;13250978
PO105991PA78;1;18810300
TK25657YI9PH;1;6238396
LU2768CA144D;1;12817980
PO71860SRUHX;1;5282425
CZ3245G9H4CD;1;16932313
BI1705J8R5EB;1;11527847
TK85652CBLM2;1;6543663
KR8330TGLEYF;1;13791036
PO0105OON13D;1;12347745
WA4983IOELSK;1;6863969
LU9570UPY7OI;1;6708701
CZ843593PC0Z;1;6713093
WA9376B96T5N;1;14032268
KR31340YJ8JG;1;16816263
WA7365KGEH7P;1;11180010
PO746189HH9P;0;15441210
WA2669WZ4PLT;1;16642087
BI7758RF2SM8;1;12836260
LU7512SMLLG9;1;8774372
WA29466GLPH0;0;9588600
WA0116WXURM8;1;10788164
WA4209WVXVY8;1;14539124
GD7180OFQTWH;1;9844748
BI0691EAZ32H;1;5947561
WA37403IA4CR;1;18160678
LU8432NPCC62;1;15865744
CZ6395BO437N;1;7130765
GD7752O3CIN0;1;7119888
PO9877HWTX33;1;19443840
LU6199GGNNY6;1;15395968
GD4368FWLVWO;1;10167691
WA9387KHH9TA;1;19758714
CZ6520QPE2QS;1;17600351
KR2948WZ5EXN;1;11762761
PO2833X688YI;1;6273209
LU39156P3EGA;1;14656272
WA7556PV7DUR;1;11530270
BI3524AFBXGL;1;14468061
CZ35725YG9XZ;1;7710788
WA44023WS4RQ;1;5027370
BI69428QL4FS;1;5818102
PO0335M1QSLR;1;19416288
LU2233E9VDSI;1;8325914
TK29972N8TUO;1;19612419
GD2545NOXKCO;1;9161857
BI8293BO5EZM;1;10338177
LU9059V31CCE;1;12345136
BI1163PXQUPY;1;8016866
LU2794AEZA50;1;10473941
PO55223MMCGJ;1;14274010
TK47590LT7FF;1;5635474
LU7946E7BFEU;1;12693280
WA4231466WDW;1;18015887
LU3684WQK917;1;15729556
GD779521ACWU;1;5100025
PO3088U3F3P8;1;8215955
BI08090VUYBT;0;7823543
WA525276PLDG;1;11928503
KR77789OX0K2;1;19121120
PO5663Z8H6UC;1;13160595
PO44483SCM2O;1;11702859
PO47765SAMGZ;1;19688710
LU1654OV2V4Z;1;14358663
KR3786DZNXCM;1;9367571
KR6751GAP35G;1;12552565
LU9160QZVSKI;1;6102114
GD5852EAAYUY;1;7303354
LU8349903MN8;1;18069663
PO4682FDCE15;0;17640949
KR2232B4T2SJ;1;11915435
BI3917LNSQ8D;1;13650961
BI0064M696OK;1;11010137
BI75524LJE9S;1;7644531
WA88672JE3NF;0;19919074
CZ3358SLQANR;1;16654851
LU3851OXKIDM;1;15447518
BI56624ORIXF;1;14673265
TK7543C9182V;1;12688319
LU0325Z00YXH;1;19757860
CZ4379R5NCYQ;1;12645522
GD8060DRT68B;0;18389875
GD0118BW5K9F;1;8727710
GD8595HKKN2U;1;14898680
CZ1010CXBT1F;1;6660078
PO4011QSS3K2;1;6667284
PO8185UWCTSD;1;10454534
BI43374LNTU2;1;5955694
GD1265X3MGLV;1;15843160
KR86792Y31V1;0;10377772
BI76220J0M8N;1;16512321
PO330540WOUE;1;11156845
BI2525OPPR4M;1;15362969
CZ8347M9CR0A;1;12742535
WA00622Z5CND;1;11309643
BI6834UVLSLV;1;11877120
KR692302FVPN;1;6200827
TK4072ATT4BN;1;15108296
CZ2509FFF1LP;1;5728147
TK1465481S0F;1;6743203
PO72257YWHTE;1;13659750
LU8109WGF1LQ;1;16900079
GD5971VKPQWW;1;9828729
GD6087FT4I7T;1;19427694
LU68678DU922;1;7957437
LU9292U602KB;1;6855162
WA6370LBX4EC;1;18152279
PO21709B9N5I;1;15538504
PO2126R66O9F;1;9328208
LU4523EU4RJZ;0;16346025
PO8233U0NA1Y;1;11971037
LU7251WVFJOU;1;9323358
KR8337KH2L24;1;6341117
WA3959P56PTD;1;8689173
TK7823F06K01;1;13282453
GD9720ZERJGP;1;17670086
BI3349QD8T6Q;1;18584984
PO7703J9TT4T;1;19499385
CZ9919RRWUKR;1;6862859
KR6359WY24KQ;1;5771499
PO7577MX0CPN;1;14323709
WA71202FGYJL;1;16959815
CZ9138RUYF14;0;10272608
GD9830BGP47A;1;11452808
BI4193BNHIXZ;1;19513471
WA12217GKF2H;1;11469001
PO07543GCIYC;1;5533676
KR1273ISFKOB;1;8919682
KR72142I7Z42;1;5711055
GD1095M7HTSY;1;7925924
TK2987K4PZ46;1;9978845
BI3514DFSYR6;1;17987180
PO87324URCW8;1;5025072
KR7152N3GDJC;1;17399021
CZ69945KG6FR;1;9844351
WA44146YRPTI;1;11519618
CZ1526DJLKR4;1;10522326
KR6849J5FJOA;1;15656758
LU65037CGTFT;1;14103299
LU6378DPMRSJ;0;5695605
LU8835MK841P;1;6243675
TK8506E2BN60;1;16689606
KR0236G31KHY;1;12794709
KR0843YZIPIV;1;7148957
CZ0957BLHSD1;1;13784170
BI4622TAKFZY;1;13149373
BI8896XAPN72;1;11332498
PO46308MIQC6;0;9218642
LU5959HZZGOA;1;17494761
PO0807PX7ZW3;1;17768302
CZ371815F1TO;1;18030819
PO6425VMTID2;1;18254341
LU2875QC3JPK;1;16753007
TK976713ZV8H;1;9810541
WA5362ZKGF2W;1;14402141
PO76969VX6B6;1;11883522
BI0305YSI6WB;1;8534768
LU778411SRGP;1;8627247
WA3177OJAB4D;1;16913826
WA23009NNI1Z;0;19359352
PO3731ORQF38;1;8317068
PO4522V2JIKH;1;11925648
GD7621NIAD8D;1;8033301
LU9492OG4N8H;1;12787883
WA4358SFG9D7;1;8591564
LU2911RLQDER;1;9003676
LU65604JVLDM;0;14493699
BI6775FQ6X2O;1;16705886
GD9781GR7KV9;1;9142566
BI0493URCABP;1;11429355
GD1659FLPD9C;1;17444633
LU8849FCB0XH;1;7825052
TK4598B2FXHT;1;9074523
KR81871F0QQE;1;15172689
KR7300KWNBB8;1;10825566
WA83635RI5IY;1;13683162
TK7148F1BYVV;1;12632289
TK4382HR04XK;1;14630907
WA0396ADV2B1;1;11050499
KR644757NOQQ;1;11106944
PO5288OH30O4;1;15881908
TK1049RCNBKU;1;10753415
TK11390YHCCL;1;19207396
KR2173S52JO7;1;8347675
PO1489WAB2MY;1;8232948
CZ0117C56QSS;1;7748380
KR42321DRNWE;1;16238479
GD0193Y4TZQ6;1;19066653
TK1665C1OQTN;1;11909590
GD318060ZKCH;1;16783137
BI0337O5EZWI;1;12862100
GD26606LS8WM;1;10008822
LU48279HH1OG;1;8520076
BI5971HIKSKU;0;18349582
LU17157JPKT4;1;9445416
KR94414NAUZC;1;19000256
BI5589ISZ4I1;1;5483671
LU9557JILI3Z;1;12107580
CZ319836IEC5;1;11449129
BI4510IBAI3H;1;16583014
BI18654B4D17;1;14351958
KR94006QEIYU;1;18659576
TK5784T80KG1;0;11214004
LU2132YOF6UG;1;11018649
CZ2615X7LQVG;1;14469098
WA032861OR67;1;5685917
KR7340GT0PH7;1;6164349
PO3806Y5CXKS;1;11022093
CZ4235K7T4OV;0;15031145
GD14368PCVTN;1;18494591
CZ2807QHS2O4;1;10714212
WA3446PPANFU;1;15050288
LU8042NEVOT6;1;19967641
WA3995XQQHZQ;1;7601817
BI70394AHBUC;1;9871788
GD0055NS8Y7L;1;8650343
WA7310A2JQRV;1;11656497
TK0299XVGJI4;1;11624237
GD67187A3RGC;1;11096985
CZ7142XO8DW5;1;6195240
TK4285LJ8XBJ;1;13152337
LU22831DXJ4V;1;13980249
LU57468XYXJZ;1;8425231
GD7310B6RGF4;1;7186117
LU7382KK14CQ;1;13547524
BI2688MVOE5W;1;13596218
PO7889SE4LD4;1;18747150
CZ2081N9U2XW;0;18428328
TK8150KKU6DR;1;13019960
GD1294QX7JIS;1;5310362
TK04428P2U0L;1;15537967
WA2595CI3QLR;1;9438458
KR77467JONDC;1;16920404
TK23947F29GI;1;6006688
BI2288AX77QH;1;6312465
PO690343X0LE;1;6406460
BI29240NK01Y;1;16207287
PO56267HC3RH;1;8965544
GD1732SUJGQM;1;14355519
TK0374MEMIDA;1;8809434
WA8017ZOB00N;1;7269547
BI6891XMUK8X;1;7302494
KR2298TFUXI6;1;15232530
TK9926IG1OVP;1;9429208
PO9747JYBFG5;1;17229474
PO11727MT7VO;1;14976243
WA8086UTODRY;1;10140164
CZ28616S7GG3;1;9718592
WA5677JHHB2D;1;17359551
WA2914NV5ROT;1;13744997
BI4619K7JG91;1;8655233
LU8690771IAL;1;7102270
LU99312KEWEP;1;14081825
KR3729JI7M1P;1;17723159
GD7973ADC6Y7;1;12171163
KR2995V35A01;1;18733403
PO3962BF3F83;1;18571446
BI2607RYBEKJ;1;15524972
PO81965CNBCP;1;8509551
GD73298M3R2N;1;17323010
KR2376Y4VRBF;0;10422313
TK7746QKYJQ3;1;5478302
BI4732MRVMUT;1;13893675
BI1507CBFZI9;1;14357002
TK490056RRP9;1;12384732
GD8512NHTFM0;1;7566800
LU4837PBW9LH;0;5035621
KR8069JP1PPO;1;19262710
WA5787J3P6PD;0;11890334
LU3948YNIDKP;1;15382804
CZ0424RE1F7T;1;7724847
TK06063M4AD8;1;16186286
LU6412MQ629Z;1;19380677
KR4304BSVY4U;1;11833128
LU61904JASPT;1;9136740
GD63839I2MMF;1;10974628
LU3725LH2TLO;1;11452532
WA1557MLP80U;1;7095922
BI0468R1ZGU6;0;17057654
KR8231V2FVJS;1;18591561
LU4228H02DIG;1;10754525
BI351316H82O;1;14092683
GD0369JCNNMZ;1;12111761
PO2598JLB0R3;1;11794227
BI9258H61X42;1;8922917
PO3579THV6GH;1;18813160
WA4163JY2UIK;1;17007159
PO6568PIZ9P9;1;7118494
CZ6884MW1LZ4;1;10547374
LU0293763RGC;1;19209244
WA12352J00QC;1;7177080
GD66975DCA98;1;15686400
LU8311XVDRNU;1;16441956
KR3665A9S6LB;1;5206804
BI5876ZTCGI1;1;6371406
CZ9796AIXO26;1;12814950
KR1023826S95;1;15040341
GD7770QKXOR2;1;8680708
CZ6853F70IL5;0;14873926
PO361869F51F;1;11016707
BI4909WXE13Z;1;16001163
WA2096XRWS4B;1;7570928
KR9583HZON61;1;9392878
CZ9124CB3PE5;1;7539078
LU5135CPJL1S;1;10528872
WA4472PWHYMB;1;6176735
BI548110FNGD;1;10817838
PO9285QET4K4;1;9669007
BI5991CL8283;1;14781389
PO4572AX7GJB;0;14266416
BI7907IVVSXG;0;13420457
BI7342D6L9HJ;1;10033243
GD3684PS1VWP;1;16156581
BI86219F24V7;1;17167891
BI4169O2ZVQ3;1;18260356
PO6667WS4LKF;1;14139921
GD6194F0DIK3;1;16480892
TK36870RZKBT;0;11673389
LU70480BHOE3;1;13529742
CZ1182Y38X5T;1;17843838
KR85372B92W8;0;10216722
BI7409SUCRNX;1;7880478
TK0481ANTY8A;1;14765577
LU87965S0K6K;1;15250300
KR8230V3IITX;1;17937924
CZ9669A7A6DJ;1;7957399
WA54664BEP8T;1;13917336
WA78728BIN8E;1;18858703
GD6997FS3J5B;1;15548636
CZ7830GS1JSJ;1;6824762
PO9598WN7ZVW;1;5796631
CZ93616SEST4;1;11708824
KR7849FIOCQ8;0;7124765
PO8711B2MWFT;1;18826791
PO7595ICF925;1;12132601
KR87533OSYE6;1;6711617
LU1400MMOB45;1;6844134
CZ6965G4BX4R;1;11949091
PO2814QBZEJH;1;15926264
CZ5151Z1OILA;1;10891892
TK0732I7M8FP;1;6407324
KR0319X58CWA;1;5947736
GD67218O6O14;0;8964406
GD04848SRWQN;1;16477982
WA9358U1D739;1;11939972
GD8609PRI75F;1;8676895
PO8188BNC8DY;1;14792052
CZ4465DA55LL;1;5766036
KR0402XVZUHE;1;6836213
PO9674KAY403;1;8763877
WA2689FROSJE;0;14305187
KR1694VANN9W;1;10772640
GD0221F1HDP1;1;8865328
CZ1799M6Q312;1;19287215
TK8442BWX0PE;1;7569807
CZ69085LYVSG;0;9271163
TK8133B0N7VW;0;8219743
GD4358BGC4XV;1;10106992
KR2627S4GT3B;1;18689338
BI9641FL7H0V;1;13472072
GD8485UG9KE8;1;7317692
TK8892AWOIQM;1;19889440
KR40130147T8;1;12085973
KR7619TBPSUD;1;5217295
LU5832FEWB5J;0;5048195
LU0040COOWIY;1;7781507
BI1362PAJ6FY;1;11088823
KR7168JQDWFS;1;12565119
WA3904FHRQFF;1;7349424
PO2835JAE4UD;1;16357224
BI94261Y0Z9A;1;17759455
GD5611UU5PPT;1;7372966
TK0484YG4HBZ;1;19506182
WA0299WV8EKF;1;7400987
KR18174RKGFY;1;6343039
GD4477FEJJEO;1;8655724
WA1407L8SXHY;1;14817573
LU2808E781EO;1;6404418
BI3654FFB6AQ;1;12962812
GD3330YHEYM4;1;6655399
PO0083YBJ50W;1;13915193
KR3950YR25HC;1;16557083
TK265462339M;1;8343844
TK1657B0BMRW;1;9974223
KR39546LI9LU;1;16674871
KR7329TNMPXT;1;6425705
CZ6486A02JAF;1;12390627
KR07803DKIN5;1;13758867
GD8357NPTWPJ;1;10736562
BI1742HMUCYT;0;13861363
KR9658MI47KM;1;12901482
TK3487033OQA;0;18145247
PO69732XWM98;1;16059814
BI03691VNJUR;1;10409802
PO3850MJY9EN;1;10485543
LU21354RNT0F;1;12035164
LU4235S1KPZA;1;19239578
LU08309XDTK5;1;14321068
KR657373K9OB;1;9902406
WA9794DJLP1D;1;12772138
LU36604TH0CV;1;19294496
WA0097FCM3EC;1;10791261
CZ4671BGD5C0;1;17008617
WA0220X7JVGQ;1;5138786
KR2035CY4SHV;1;5018406
GD4703HW89RR;1;11497889
BI9713M3F3OL;1;10403037
PO77866XIF99;1;14151040
TK0067T6V0TQ;1;14976814
KR6644IT8KV4;1;15823473
CZ33946U5EOI;1;9344588
TK9700SI9SW8;1;6890841
WA8855KPKS3X;1;19069983
LU5002IN17QY;1;8929774
LU45846W7CV1;1;18916403
TK7540RVAWII;1;5375119
TK74582G8EF1;1;9339870
GD2029HX9OX4;1;15418218
PO9294UYMULY;1;17358717
CZ0956Y8S7MR;1;7665072
BI9380RTFQ7F;1;6940656
GD1405J0YV9G;1;15560929
GD91640KEBD3;1;9330841
CZ3058O38BPJ;0;12797884
BI0349U51U68;1;19565186
WA6384P703EG;1;6081911
LU2048GDD5GF;1;19338168
BI3802811AWT;1;6303663
LU6962Q93D25;1;5115808
TK52317JLT95;1;9066044
LU90658L6X9X;1;16553703
