License_Plate;In_Use;Capacity
PO8365AR0T51;1;7158406
TK5944B0AYB6;1;14666898
PO4373JR665W;1;10781033
WA3612H9D6X7;1;18908398
WA6482RK1CT8;1;10439218
BI23895AWUZ2;1;8247962
TK7448EAD36M;1;18577729
KR1058WJP7SV;1;17607700
PO9414Z4H08Q;1;18628248
GD1666VE53IR;1;19189269
WA0136AWEHCM;1;12040034
TK8354FY6CIN;1;6144506
WA66476WR5PB;0;12004418
GD9803P3RPYR;1;19782064
LU0114RM1CU6;1;8076644
PO3855KWGG1Y;1;9873868
WA271028WI1Z;1;8136968
BI7982XGXORD;1;13256357
KR4431QF0QF8;1;14664340
PO1622PCK7LG;1;15728230
GD81088CRW0O;1;7992037
LU9508AMGROK;1;9528663
BI095772MTHN;1;12348338
BI70994GHUJL;1;6848524
BI8397QG3D1I;1;5942477
GD8206KLHNV5;1;6103036
KR715112K266;1;5022955
KR9219MBLFH4;1;7446859
TK5541XNOJNA;1;11770319
WA6792JHGZY1;1;6066795
CZ549917PEL9;1;10376858
KR3405HI2JRQ;0;9421108
GD6207UIC6G4;1;10722321
BI8502AXCMHH;1;17574705
GD7296B7RCNE;1;16207657
KR5442T6H1F2;1;15643660
GD1904OJTFL9;1;8819769
KR9090BCY4DR;1;7098980
KR4690O1URAW;1;9034188
WA5364ZD52CO;1;13595663
KR843716UOU8;1;12355026
GD9417T1M6OA;1;10114190
GD7016DI0GII;1;5555430
LU5631J0DZBM;0;15959798
KR6955HDZ2JW;1;6114755
KR6261ZRFNV6;1;11344040
PO17814K3CFT;1;12277969
GD6876473H0E;1;5240494
LU6284NEPAPP;0;17040143
KR6372BLUH41;1;5583860
BI9780BZRLYA;1;10105794
BI76240IT2WS;1;11513891
TK0736W1SQMI;1;8854649
TK8402LN8D0G;0;10912083
WA3634TKR1DZ;1;9744857
PO9773XGPLR1;1;17724459
TK7883IHQHEM;1;16414249
WA3850T7WUFR;0;6376246
CZ5286Q5BICQ;1;17581802
CZ5343CB75HZ;1;12178758
WA4458HL64Q1;0;16162706
GD6000OQKW8O;1;19384516
PO6171HOH013;1;16483933
WA8686HOSK64;1;6631262
KR9457A531Z6;1;19408122
GD266328Z5H4;0;8986504
BI5310W1WKUM;1;14917457
KR2816BWUXML;1;18541254
BI3029ZADY6R;1;17234243
GD8917SNXWYW;1;5463226
WA8039LY06JX;1;5402402
BI4469IX1WZQ;0;7300777
PO6653UG1TUB;1;19090268
KR75601563YF;1;6149306
BI6586C9GM7C;1;17378451
LU3317GSLAIR;1;15922231
PO600646H8QW;1;12756632
TK61053JKCOD;1;19769970
LU3908BOFETO;1;10657219
WA0962R5EDRD;1;15466309
PO75587HKPTK;1;10801896
PO775593I5B8;1;6490887
CZ06021K99T7;1;14188187
PO3699IN7SO4;1;10929088
GD41605CNMB2;1;9700213
PO2968GU7B0V;1;9184321
BI67628I3JNM;1;13293676
GD9879V6R6QT;1;6653807
BI56909C605C;0;10653574
KR51630JI0RK;1;17397621
KR1097QQC3MJ;1;6175736
CZ43867EM201;1;8110910
GD2759ACX1MR;1;13304568
PO2857Z6IARF;1;8608452
TK1184YA5L3Z;1;16827730
BI29007HFT7J;1;8874445
KR6097GSDT70;1;12839464
KR67068T1SLY;1;14086012
WA2486VYIOYZ;0;18638459
KR3193ISOYCS;1;11153955
BI9915XCAKZZ;1;18377940
CZ3781MFP1S8;1;8767070
PO52601YM0H2;1;9071806
CZ0700SUYV5R;1;10195733
BI4892A0IX2F;1;15226640
WA9111HNFA7C;1;9841439
BI19424FCONO;1;14297567
TK2669FF53RX;1;14553098
CZ26897JNN1X;0;10911806
CZ8352OMILPO;1;19489457
WA1009YG9STB;1;16449664
WA3335MU6R4V;1;18564725
TK7785YF0PCP;1;9397755
KR6164KF8Z5O;0;19676965
GD2899AU3A4D;1;5767224
GD7534KJU2YH;1;16032968
KR0197VD4GVS;1;7667895
BI2626KAFLCF;1;16006073
LU9359S96Y9T;0;12969934
LU07528UG8B5;1;9323825
BI5730FRSEEF;1;7497060
PO5151WUE1HW;1;5755714
LU6787FXRSKD;1;14242589
LU995215CG71;1;15444420
PO6539LMF0Q0;1;10694464
TK6731WZODWI;1;15826888
LU1995F2LAYE;1;10430778
KR70529YA0P9;1;14674733
GD45217FMGKZ;1;16265070
PO2005BFHSJN;1;11288989
GD5735XMX40D;1;16851625
PO9469W5D2GA;1;10570828
LU15171M7CD0;1;14968377
KR0804R1UY27;1;7656676
PO107169TDJQ;1;9501086
WA68331F9YCB;1;18642878
BI60781P1WMY;1;9390266
GD5752O258XR;1;16256695
CZ3231FBQQS4;1;11777079
GD0586TR3PH4;1;17375738
CZ95449FFJOT;1;9876047
BI2472MBP6Z4;1;18536719
WA0010PWZO32;1;19899857
KR5841WRJ7JC;1;16618232
LU7806TZGV12;1;16608420
BI1112ZJB8VA;1;5654617
PO4597R5ZM9P;1;12678603
KR6444FP5HVR;1;10226163
LU31055LFJBL;1;15127846
KR8108QMTKG8;1;5227389
TK66865HPP2G;1;12748203
CZ6503VBUYDU;1;5933298
BI5056VKXFML;1;5804724
BI48237302B1;1;6803893
LU6209BRO20W;1;16577261
GD2246LW161O;1;16192132
PO37350HBDEO;1;6198555
CZ4178Z335SB;1;14110873
CZ62298APIRU;1;7221923
KR9503I2FOQM;1;18482033
PO4683WYUNGM;1;8658696
PO2278TKF86O;0;18566100
WA7970LDXPWT;1;15288721
LU6963WAHXWH;1;9928258
LU02136R5SBH;1;6904594
BI63051UN7GV;1;13735101
CZ4549RSHTCS;1;16349530
GD3985DPS5I0;1;15973580
KR6999CAJ5QQ;1;5970645
WA6136RKHWRM;1;8089836
CZ1628NVGVJY;1;18503141
TK9847D1NIU1;1;13600629
BI0773AQSKLW;1;8524677
GD1910WI0V7R;1;13013424
CZ8213AJ408Y;1;17314331
KR3169XLTYFN;1;16270583
BI2500FKDJA7;1;15187430
WA1542ZA9RJR;1;18863279
WA6660LFJODW;1;10976023
PO32830CBMJ9;0;17349490
LU4708RXMUBY;1;14972717
CZ6016M97C04;1;17389267
GD20291UQCEX;1;6693552
CZ37235FRCDL;1;5005212
WA29098YGLLF;1;12910907
GD72363VQB43;1;14914230
PO00519QNQSK;1;8937907
TK7184HA21FK;0;9163831
WA73388C84YB;1;14159784
PO2361YR4IG6;1;8354510
KR2683ATCEPX;1;14067307
TK637722AYKJ;1;6241284
WA7477ODU19K;1;18661455
WA9828SX054X;1;11251344
CZ56841IVMP3;1;6461089
KR9584THZCQ4;1;9276235
PO1788UIJIAB;1;18282465
PO55492CU3QW;1;6115962
TK4564M7XNP1;1;19744139
KR5615D0PPXJ;1;10894787
BI3520VBZK9S;1;9103719
PO59620PTQ0U;1;15015699
CZ36802O0JQ1;0;18266114
WA48013SCKR8;1;14700115
GD4138HO44SA;1;5199544
CZ0371EH5KEW;1;5871943
LU0585863L0V;1;12844230
TK3661ACD2I0;1;18717021
KR2660DF27FG;1;7177613
WA5339YGHJTV;1;13622059
LU5365SVMV8E;1;19707818
PO3051PEMMV0;1;8706855
PO283039B1OD;1;6191457
LU5438OPGMBX;1;6535985
BI3937G4LYMZ;0;13099138
TK2517TKAVYK;0;11658808
CZ0465GOA4AY;1;11116898
LU0959GTA0O1;1;6368933
CZ503471ZEMZ;0;5687695
TK9883B025D4;1;15163527
KR76145AYV60;1;12141543
KR7047P0XFFN;1;19166930
TK3528VTXIPO;1;13219064
GD3209BMJUPR;1;8925315
GD3669G18J7E;0;8993854
CZ14027YNDHD;0;10085678
KR1382KBEGOA;1;13220401
PO869139TAIF;1;12775488
PO71180B5UGY;1;12679499
KR7069M4BTYM;1;18554309
PO8943C201GV;1;6195178
PO6792PU30IK;1;18613480
LU75745A9EVV;1;19709292
CZ6414SPOOLI;1;12351860
GD7617NLWXAX;1;14742154
PO9673NFI86O;1;18532192
PO6381ZTV9PJ;1;13957206
CZ2560C8NWZD;0;7217691
LU1220XIV81B;1;6285498
TK40185KBOOP;1;14165675
GD7590DBYFNH;1;8777289
BI4774PPHR4O;1;18014468
WA5841DVNY7N;0;13243099
CZ7938SXSAQ8;1;6009809
WA1068K289VB;1;11860156
BI5425MLHIS0;1;8276454
KR4754AEXH7G;1;13591861
BI11615LGSPV;1;7731947
PO410070BJTN;1;16325862
KR68665RFFFI;1;16972526
LU7177IW995E;1;12595393
CZ6930WWS4ZV;1;9439961
BI175607UQZR;1;5648289
LU2635C6OD0P;1;12237892
WA10373LDRPZ;1;5840387
TK7602YLS1DR;1;15492939
KR01997BA7IO;1;19524739
GD2149POSGVL;1;16942167
TK4350ZCC1V1;1;14833789
KR7771512JDS;1;14419834
BI9732J6DTGE;1;13730332
GD073166O8EF;1;5835521
PO5896RYRTK6;1;16959958
PO0753S1NI9T;1;17196369
PO19074DDH96;1;16509053
PO7250EM2AG8;1;5956757
WA5015BAOBD0;1;8962423
CZ8249E1ZFWT;1;13743591
TK2744FPLQ7U;1;11100712
GD8170ZK79AH;1;14585822
PO7972IX1Y9F;1;10111748
TK9935MQTXSY;1;12281899
WA31482K4DF6;1;18644482
GD0609YA8Z2S;1;12808308
GD81214WLKLE;1;11185864
WA0543JV33SY;1;16623858
KR75003XZNI6;1;5696548
PO8318A8EQEU;1;9458233
KR9484NXO8XJ;1;18442717
CZ1420193FBW;1;8334896
LU9591R6FK63;1;14508702
TK51399GVP9P;1;5100126
PO8924WTXSQ0;1;11195459
PO5515RM69BU;1;17400162
GD09058AP8GN;1;7541780
TK6609S377VO;0;12737532
KR026462THCX;1;11256096
PO46193C1FXD;1;15358731
LU3859TAQKL2;1;10035959
KR5285E9WMS7;1;17300403
PO6781308TGD;1;15779788
LU6749IYC9E7;1;18847298
KR11132YRYN6;1;15314123
BI5674Q4K71K;1;17614129
WA6118UKOYVM;1;12745912
TK52527WZ1QP;1;11730396
TK2190IVZ2KH;1;5907577
LU90512Z0GXS;1;12589609
WA4875YLSL1Y;1;15706961
TK92536JU6BA;1;9654552
GD6994MG8SGE;1;8855687
GD6018ESS4KE;1;16126826
PO0323S1HAC4;1;18431269
BI8346T1OXSG;1;6796482
KR9130UDPB1T;1;6490106
CZ1445WAMCDE;1;17719729
GD6803PL1WTI;1;19095043
KR3728WGX0VQ;1;11730710
TK4357LZCYEN;0;12754871
BI9581S0WL6Z;1;16496903
BI6437MHQ5K1;0;8674432
PO48145KYQ9U;0;6396378
BI9576PHQJ8C;1;11815966
BI2939L2X4B9;1;5360859
LU8134OBJO9C;1;13698216
BI761873VEL7;1;16028691
LU7991CZ2UA6;1;17887252
KR0327R4BZDE;1;18655618
BI2202AXI32Y;1;11388568
BI5281LM2QAY;1;18582563
TK4539DJOOLI;1;19277515
TK3013IISJV1;1;18773417
BI04013IXL2Z;1;7439407
GD331144L8VL;1;19129691
WA6287IY2EZP;1;5428258
LU7181HE0XKS;1;14267558
BI93235LNK0M;1;16429372
BI4354LPYZAV;1;17670733
GD37892F8IZG;1;7473911
CZ0846PEE8M5;1;10619994
TK7980U9N7HO;1;11595605
KR64206578S7;1;15824775
TK83760ZSTQH;1;8520641
PO7024188TEF;1;5453383
CZ3235J8O91B;1;6479930
WA791644BDO3;1;17842464
LU6384011QAJ;0;17180550
WA7598NGVTUF;1;18682988
KR304467B2PL;1;5096219
BI5627N41T3X;1;5499156
CZ52018I4DPJ;1;9448555
PO5656I6AGT8;1;9517868
TK8299LSQZFE;1;17687854
KR4152BBWIVT;1;13321294
KR2440EZVY8G;1;9728577
TK3058UKKBOX;1;18661886
KR09315ZHRMJ;1;8999442
CZ2042HCJPZ6;1;15608998
CZ7317IYAHR2;1;7265396
PO1706W9RN0J;1;18794966
TK8803VGT004;1;8395538
PO7330LZGHFE;0;19260731
TK1699XBMSPM;1;15036638
LU129969Q89J;1;12378811
GD3151W5H46W;1;10257977
WA3834HCL2OH;1;11584044
CZ04388TBPTL;1;10067789
KR6844RV4105;1;15246140
PO083392R0CA;1;5829661
WA4494WQVTVB;1;11203695
CZ2048TZS0GN;1;9247178
PO5509MD0AUD;1;8812914
PO7331FXH980;1;12454356
BI12321ZUUBI;1;19256489
GD9164D89R42;1;8602873
LU9726V1ZIMV;1;6968704
KR7942IIT0EB;1;19162590
TK8055ZF20LU;1;17330891
PO1977A3VTS5;1;17101664
GD6313FSTPM3;1;14792596
PO8385D3N15S;1;10972611
PO2112KMB9HP;1;14771591
CZ6463Y1KOXR;1;18075051
TK8847I9JDBM;1;15063418
TK0347YXZMK5;1;11341946
GD0979ZZK3YT;1;17608279
KR8662KV7D5V;1;12608626
KR9279K234DZ;1;16320078
BI5970JC0G7D;1;11753536
KR1891Q7E1DY;1;8931805
CZ9284ZWXYY0;1;5855645
TK7795XPVJZ7;1;9744571
PO5720FL8TPB;1;12183853
CZ2904Y6OGPN;1;8358379
KR3837L0XWXC;1;17180867
LU2047NY8AJU;1;7305523
BI23509GGPN7;1;19294587
TK5464T29T0H;1;11474780
KR546591F4TV;1;19905727
WA0418W1DLFI;1;10388726
WA4239Y6U1QO;1;12388626
BI44500EBP12;1;13512311
CZ0173OXC3NW;1;5396011
GD2338QN196H;1;16210774
LU97675C2J60;1;8003525
LU8389GE6F3Z;1;12276595
BI2582UKSEVG;1;14083269
WA0822CC3NYX;1;5027922
WA7230YNS4IG;1;7638076
BI4396IC0XTZ;1;5419889
LU4134HISKS3;1;15081037
BI3036OVC733;1;10639429
PO0349WTNHW8;1;15208512
LU2284XXRGTC;1;5191989
WA0099KPSDHJ;1;12778856
PO8685XTP157;1;10626217
WA6026K98ABX;1;9502722
GD5272KI5DG8;1;19023919
CZ8683N0CR68;0;13241663
KR6661XSI2VC;1;12920262
GD61365BY9U5;0;6169260
GD11920XVR2M;1;8021658
GD9141NXNT3N;1;7894725
BI0604RWQI7Z;1;18474097
BI30518X2OK6;1;13808748
CZ9637MQI2BO;1;10968547
GD950673SL6H;1;7537868
CZ8058LYRW7K;1;19221285
WA08448FOM1I;1;10250065
KR79407BJISC;1;8339716
GD6642YQ30CO;0;8359880
GD0918I0IUJL;0;7190386
TK8694BZ4OMO;1;5424068
KR8891XZPSVY;1;8287717
GD09120D17HC;1;16079245
BI4202TNP4Q7;1;15897734
KR5155AWA2FG;1;19613297
GD6941DWLRA0;1;19764863
PO1960LVHW7Q;1;9939872
TK9456BDDMKQ;1;19267133
KR6370JKS1T3;1;14013904
KR5057NCICIU;1;16814119
TK8785XWLK8O;1;15341700
BI1460GF5ILZ;1;16700011
KR0859OXKEWL;1;15651075
CZ913549XGAN;0;11615235
CZ5938QKULVH;1;13828516
KR8910B0PHFV;0;5088708
TK5704RADU1E;1;16951667
CZ11361NDREY;1;18750977
LU2513RENH69;1;6347561
LU3756HE8TLM;1;14694513
WA37223LU3I6;1;15152419
KR3506T7RU6T;1;17391031
GD16263BVU6X;1;15945259
WA0958MWHBWY;1;15201362
KR88632IIVH3;0;19027476
LU08312KMWDG;1;15974670
WA96187ODAOE;1;13895935
GD27451ZP7Q8;1;15231409
BI4754ULX3D6;1;12092292
PO4387TSUS7N;0;6082489
BI9361WXSNTV;1;16629508
TK8207GGB4MJ;0;9905598
KR0479PABRBP;1;16583394
WA8078IGFMZD;1;14791808
GD31881826W6;1;12676231
LU1742O7WR89;1;11357050
PO2252E5BQFR;1;10961077
PO6617GVRMNW;1;11489619
WA7548WJ0UPJ;1;8398723
GD8760N217GE;1;18747773
LU0706X0OL9T;1;12397216
WA6220TL6QGR;1;10699561
LU9698KH3ZH5;1;14174458
PO2558ZDSLCI;1;13014197
BI9869LXP5IW;0;10033443
KR8977HAHKZ6;1;8942214
WA97942O0O0N;1;16190935
BI61647JDWX9;1;19527637
GD19570YU4HF;1;12088843
KR3594KJIVRI;1;18518936
KR0213V1UOEP;1;14099085
KR66123MNL1Q;1;14742470
CZ939699R6AR;1;19309926
CZ4927BQ7N67;1;18068660
WA5361DJWTQP;1;7781259
CZ0519WXVSN5;0;6901603
BI596483E97D;1;6032680
CZ2874WRRUQU;1;6657102
WA1409YMQOON;1;15927050
LU8354UPDMZO;1;18145033
PO0148HVGZFR;1;18007512
GD7278EODSFX;1;18198914
BI19360M2G0D;0;6263406
TK45548VK2FJ;1;9580407
TK7144MS9Q0Q;1;8417470
PO2584WJBORB;1;11556355
KR8465O42J8L;1;7469681
GD2212MWI3SL;1;13525643
GD37975LGQ5R;1;18971131
PO4758VJANDC;1;12454953
KR5162ZMBZYT;1;12394936
KR1338PTJNZV;1;8050436
LU4702HS1VL3;1;17325054
TK47551Z2DTH;1;10802516
TK4710QMG330;1;14098934
WA83879LRG6G;1;12002091
WA9621VIFJ9F;1;7048870
CZ9351EK7PW9;1;18851371
TK9253T2UVIM;1;18028138
KR1904VMK7LG;1;7195194
PO5813T10I7C;1;5919069
CZ934570XFIS;1;8551753
KR1370HOVW9M;1;7082493
KR8050NUV53K;1;11328248
TK1159O86QDG;0;14102052
TK6534RV8N9D;1;6381346
LU3217H9FLS4;1;12178698
GD2377VXFK49;1;15063200
KR092025J926;0;5804038
WA0649HTK74S;1;11446729
CZ1508MLMFFC;1;16197226
LU297284BUEG;1;5829978
TK538436DJFY;1;12925695
BI1702ZVACM9;1;17649753
WA5149UW3Q3A;1;11265030
GD95467D6J7C;1;11337604
CZ4855NEC81O;1;18926125
WA6936AFJ1NF;1;16332058
TK87424GRHT6;1;9312636
LU2720BUV07N;1;14983513
WA11021ZMKNX;1;8900291
CZ2373EK1GT9;1;5893976
LU9437RNM9ME;1;13641042
LU975983QXGU;1;18578556
GD8902R0QGXM;1;11724418
LU54998TMW3N;1;11264250
CZ7501A34RWH;1;14108524
WA8865W2X7QV;1;6501276
TK0697XHJJOG;1;6780466
KR9495O3OPBQ;1;13517335
LU1607JGON58;1;14739848
KR87123V823V;1;15772629
TK2493HKEYPF;1;12170179
WA9685P2D5ZM;1;9154396
CZ3563HNB3DO;1;14599103
LU78350P3JIN;1;8264525
TK8558CLPBHP;0;19157539
WA5269LDR7SK;1;6582421
WA5343VGM11I;1;9760212
CZ20403YXFL3;1;19903265
BI7612UDJE80;1;15882645
TK2974LPAANO;1;11882805
KR6525NURHQZ;1;19144312
PO3272GGSDC8;1;6103025
TK4985942CXO;1;11453841
KR4901EAQKRW;1;9584176
CZ2459Q7P83S;1;15555712
TK13071YD7O5;1;14840684
TK60892HUFJJ;1;16468961
CZ1594IFS5N4;1;19932511
KR1003RK6YVL;1;10208226
LU7593G1F8JB;1;15474274
TK57726A7VIL;1;15916821
KR9614NFY1PF;1;17140732
PO4097TTC0K2;1;10400007
CZ8018HLIV2X;1;10988894
LU02282H1NT7;1;5571259
WA08099253G3;1;10172829
PO70262LGKU9;1;8670465
TK49404QRFFG;1;11892943
WA9665IYI7AY;1;19506279
LU2622M36C9J;1;8213976
KR98935ZXRY4;1;5450099
LU3479W744AV;1;12410895
BI4370H6MGD1;0;15563585
BI64011EGMYX;1;7233967
LU3813C5QQN3;1;8692425
CZ9267FK757G;1;17232019
CZ1155WV5BGD;1;13543651
PO4978IAUI93;1;13005644
KR9179BQTQYN;0;5174690
BI1049F1XKQ1;1;9712487
GD44749WUUSL;1;8905021
GD2058NUR5IA;1;16703429
LU8454G1FZ1Z;1;6692004
PO362809DZH2;1;8406311
LU503873OGN9;1;7293361
KR0491TAPNLY;1;11196402
WA9137ANLP4A;0;11122845
TK07102AUE8L;1;10599050
KR2655WV2CGZ;1;9572523
GD39377OHS5L;1;10527622
WA5586KTO5V7;1;15356307
PO4854DDQ5ZL;1;13114559
TK855681POO9;1;13817073
TK4057UT2SQ9;1;6739859
KR1352GTBDPC;1;5347432
KR6581MGQG6D;1;8746743
WA8613FU2RWK;0;19093277
GD99214KS35J;1;10341765
KR7211AA0F1T;1;14675092
BI35389AGWYI;1;16624732
KR92508ITHXU;1;18270477
KR8004PARV6P;1;13906851
CZ1151HTZS31;1;6190178
WA8040D0PJK1;1;13627883
GD1380TMAHMW;1;5079703
WA564651X85E;1;13186587
CZ09048CWA2K;1;17944704
CZ8649QGREB4;1;9775529
LU5975O1A6A9;1;9895679
GD60773M3O5B;1;14608949
TK9022OGV7CM;1;19959538
CZ9851UL2OBK;1;17233753
PO3587SUO866;1;19590947
WA5073LD285Y;0;9720351
TK2117NFPSZ8;1;6038901
WA58258L977E;1;13815792
GD121835Z758;1;6454492
PO0933HCOEHT;1;14935025
CZ58300AEZEH;1;7797950
PO5210IGP4YN;1;15977819
BI1725M12FXW;1;9498325
PO5261AB9Z1J;1;11990898
GD4580DLREQN;1;5088626
LU38436FQ5XT;1;11733143
BI2952W7PQWW;1;9447550
WA3499X5MSJT;1;9861290
TK7551C72SO3;1;13028003
GD4163BTNB1M;1;18115609
TK8346UZYFBS;1;16865654
KR93483BIX4X;0;6567643
KR73424E1MXA;1;8755343
CZ1243IVFCB3;1;12149258
WA2491JY2WY6;1;17148582
PO2472Z9B7X7;1;5063496
BI97804R7N78;1;5178862
PO1138RZD3QR;1;16568022
TK4945A3NWDS;1;12815099
BI80530GCJXV;1;13789620
PO1565VA0RJ9;1;11695723
TK223894J5LM;1;5681124
LU61608CG1LD;1;17282107
CZ2665VSMAQG;1;15726469
LU7993TMYBKW;0;9789352
TK11619UYTSJ;1;9214784
CZ1102OHT8W5;1;5104381
PO7145B811L3;1;6707946
TK3391JTHTW8;1;13629901
GD5921H97W9T;1;17615021
CZ8266WWWLO4;1;18972248
CZ9349SNB1MY;1;6032797
GD2047CF7SYP;1;19840378
WA6170Q1R5Z6;1;19028330
BI2661I69YML;1;16639708
LU1809VQF5CO;1;9878465
WA2836K6WYZI;1;14163383
BI2990VUWQXH;1;7954781
BI2062USQCWN;0;6444825
TK4845TU1QT9;1;7808192
LU6952NXTSB5;1;11102492
WA05244HSQ9Y;0;19078032
WA6801KWY1ZZ;1;6617312
LU87394IV9VS;1;10314274
GD1368JXIQXG;1;5618502
WA0190BTWIEA;1;5330803
LU7478RD4DUH;1;11368265
LU7586R1GYC4;1;15552063
GD3817FIYT8Y;1;8314681
TK7299OGYIG9;1;10627844
CZ8674X859DO;1;16774081
GD24564H59GD;1;18255629
LU42902J3KTP;1;16477370
TK1537IT0SOO;1;14311011
GD6355PTNQKD;1;13442848
KR94194NIQP7;1;17286691
WA1661DWLVU3;1;10851045
TK56038CY7BZ;0;10495250
KR7870RVZOPZ;1;5828235
PO00352YVDJ4;1;10272151
CZ4204YKUCKA;1;11255253
LU27492GHZQF;1;13935674
PO5954PL59H7;1;9365662
CZ9460JWTM9I;1;8957964
LU7724SSYHGJ;1;12039052
KR2169M5GN5C;1;12100411
PO3414IW0VDM;1;11461790
LU87645PHCDA;1;7411501
GD7001G3S27F;1;10578247
TK9007ACS87Z;1;15640543
KR7131HBDXYH;1;14114522
PO4361Y6IIGW;1;11468441
WA564024TB1Q;1;18941304
TK1074GUT6VZ;1;8294270
CZ6072J5H1VS;1;14946725
WA87474E8FI6;1;15912925
GD2107SLBNRX;1;7911049
GD3785DXFK7J;1;5293836
CZ5746ZPVACG;1;11926033
LU54963HDGZE;1;9540684
LU371212AX6Z;1;12221770
LU6125VZCDMQ;1;10877909
KR4947WF9JBG;1;6947239
CZ78151NMQ1O;1;13114686
PO2330EHFI6L;1;7508313
KR8668CYBOJL;1;12256251
WA8425BF5X2N;1;18832704
WA86893CPD8T;1;14955031
KR5273QJ2ZMV;1;7322150
TK8292CIM0IL;1;13467684
PO73017UZ9E5;1;10877536
PO5941IJBCIQ;1;18729701
BI0233PBDX8L;1;19971467
WA2402J2Y52W;1;14986052
LU1637DPXL1S;0;12242883
BI1421ZCBFCZ;1;18053519
WA9346WNEX4V;1;8955015
CZ5692DPS0AM;1;5574467
WA80562H3BJQ;1;9355823
WA0997KGKWCI;1;12012764
WA0464LOIRRC;0;18288957
GD8570B6KKJP;1;9718959
BI723685BKLF;1;15913173
PO17253CY4XI;1;15812188
LU5825K8EIAB;1;6857236
CZ4170M8ATMB;1;14743171
KR5495EEZMJ2;1;14416797
KR8767V5IM1E;1;18220266
KR4605716KNI;1;10790674
KR3615BGKNFY;1;5098803
PO1285D9S8PI;1;8158869
WA0227B0L6BF;1;16778698
LU8967SA0JKO;1;16783893
TK9027A7II7E;1;10848030
PO6800E5ITWM;1;8553796
WA3568PT0XX8;1;12178772
LU4963RWS08Z;0;9928602
KR13574N38LM;1;6390181
BI04124MKDM1;1;18787379
PO7095SQYM0D;1;15577693
KR86065R079E;1;12394513
LU1209TK7H31;1;13740041
TK60195KVBRC;1;6030745
PO44916NM66W;1;18626401
BI4414OCFQLP;1;13500692
GD2092PLHBA4;1;14756979
LU5503762Z0J;1;12119572
KR7626F070T4;1;14464597
TK1304TKVS49;1;7401712
LU95065CNUBI;1;10043862
GD5119RZCZQ5;1;19533497
CZ9307MU5N52;1;18317505
PO10300M641A;1;7082606
LU1537ZM3PSJ;1;8503409
TK8061FSJXZ8;1;18443569
TK6899SFNSKJ;0;11100821
LU9328A4SY8D;1;8649482
PO9173LN50M9;1;6251457
BI0416EK26KJ;0;12787289
WA2519LEBCQP;1;17686144
PO8839JITSVB;1;11257323
KR6173TH7NT3;1;14186328
CZ4039MRY4VI;1;10537436
LU0530VCBQYZ;1;13201200
KR3094XGB7NE;0;15461564
PO1558275T0D;1;17896645
WA303101SUWI;1;17011229
KR2196VRMWHL;1;15030048
PO1258I7DCP1;1;10858078
GD86830PSCEF;1;17485804
PO5627DQG16A;1;12552869
BI9288PDZWB0;0;5627013
PO4571VQL496;1;16685923
CZ5160NNVF9Z;1;10557494
GD41539N7ETF;1;18213080
WA8921F9HZJ9;1;16084226
TK5148MAMHOW;1;7795495
LU9115WIBEAU;0;13809461
WA6535EN935G;1;19154897
CZ5701CBLO41;1;6991554
TK8277VS35Q9;1;19659007
BI5298FXHPT0;1;19243693
GD90009GBGGU;0;14198537
TK6564BVI2Z4;1;9015744
LU5785BU0VR3;1;8355736
WA3960TXNMRN;1;19853178
WA7002E2GDQF;1;13386646
KR6593D3T1A2;1;15176913
CZ80972M4D8W;1;6508123
GD40325WXDBD;1;16353920
KR83463H9P0M;1;13904442
LU5660DZ9ZGY;1;12419988
TK3976GXCBWC;1;11351217
TK9177M33HP1;1;9947251
BI4940KMA7VX;1;18582295
TK1175PHOYCZ;0;6028217
TK59173S3TV1;1;9931748
LU0562CHT42W;1;5253869
LU4251PBIWRW;1;8376828
CZ0898BGWMDR;1;8310974
BI0465V7ZTG1;0;17742744
PO8585XLOOKA;1;7106745
BI58524OTA0J;1;11128125
KR20028S80EM;1;15110041
KR42568XQWRJ;1;11520091
CZ2961STLK51;1;9117335
WA3214YA8XKM;1;13549318
BI64019HNFXV;1;18337424
WA2094P5V2GA;1;5189971
CZ1402TUX95R;1;15168962
GD0183LSO7D0;1;12248866
WA1582QQJSM6;1;13039112
PO0358JSJRQ5;0;9138622
GD0592WBJG6O;1;16856762
LU9564VLL54X;1;8392530
KR7922JMG9F3;1;10378718
PO0997AJF5EJ;1;19158859
KR4137AVOZL8;0;17841658
TK7195FMY0JH;0;13931531
PO8369MNEXC8;1;8725268
KR90377DX78B;1;9955388
BI4783OU0OZG;1;15981288
CZ6125B9PXVD;1;16678196
TK3006J6FHQ9;1;15775403
GD4717WZG0QF;1;14829099
CZ6470RKX8WK;1;9334408
WA7120IYTXPG;1;17081489
PO9398DFQ0OG;1;6795865
TK7049RJRHKN;1;13654405
KR7513WCJL13;1;19856954
LU36192QCT4N;0;8519982
GD5460EM1LE8;1;9394550
WA4661IZAWQY;1;12628439
WA8024HHA3L3;1;15380416
LU8152WCWJ3C;1;9228285
TK12484S6M9T;1;11723629
TK7621LLZBOX;1;10623598
KR9972ERC7CS;1;12089203
PO4445XGXVHK;1;18533573
TK7433CNGRGG;1;18598936
LU1678J1QTOT;1;16623939
WA6813DCHJ1O;1;8085592
GD84774JB976;1;11838124
GD6279DOA8HU;1;14840824
