Id;Longitude;Latitude;In_Use;Capacity;Name
5607;21.182571;49.70965;1;22;s22x5607
5608;20.653387;50.812687;1;9;s9x5608
5609;14.34408;52.716653;1;26;s26x5609
5610;20.743276;51.21409;1;18;s18x5610
5611;17.831828;49.896411;1;20;s20x5611
5612;20.315547;54.172845;1;25;s25x5612
5613;20.334021;50.927785;1;8;s8x5613
5614;20.071871;50.150403;1;9;s9x5614
5615;17.598586;54.250633;1;25;s25x5615
5616;23.118574;50.733185;1;19;s19x5616
5617;15.70632;51.154446;1;9;s9x5617
5618;18.670154;54.326797;1;29;s29x5618
5619;21.91114;51.267815;1;25;s25x5619
5620;21.495544;50.963186;1;7;s7x5620
5621;17.418053;49.199281;1;15;s15x5621
5622;17.451864;52.197093;1;23;s23x5622
5623;14.689749;54.165379;1;19;s19x5623
5624;21.90147;53.263726;1;10;s10x5624
5625;16.866701;54.752651;1;28;s28x5625
5626;23.842023;54.049912;1;29;s29x5626
5627;16.878419;52.879453;1;6;s6x5627
5628;22.184218;49.337334;1;26;s26x5628
5629;15.945845;53.630091;1;30;s30x5629
5630;19.169969;54.108533;0;9;s9x5630
5631;19.682167;50.917973;1;15;s15x5631
5632;16.741002;54.650163;1;30;s30x5632
5633;18.618929;49.351032;1;24;s24x5633
5634;17.467357;50.447363;1;5;s5x5634
5635;14.987586;50.47672;0;30;s30x5635
5636;19.161291;52.404992;0;26;s26x5636
5637;17.836579;53.230648;1;16;s16x5637
5638;18.716847;53.603299;0;16;s16x5638
5639;17.958881;50.789228;1;5;s5x5639
5640;14.939371;49.232313;1;8;s8x5640
5641;17.576186;50.181789;1;8;s8x5641
5642;15.541639;51.512755;1;29;s29x5642
5643;15.984856;53.37034;1;8;s8x5643
5644;19.069921;49.964187;1;19;s19x5644
5645;23.002294;49.916879;1;15;s15x5645
5646;23.613747;49.384088;1;29;s29x5646
5647;23.592726;51.124375;1;29;s29x5647
5648;22.030181;49.993237;1;14;s14x5648
5649;22.884209;50.450128;1;8;s8x5649
5650;19.147949;50.545351;1;22;s22x5650
5651;22.235893;54.717299;1;14;s14x5651
5652;23.662393;49.600667;1;20;s20x5652
5653;16.357471;51.078095;1;21;s21x5653
5654;14.366345;51.161434;1;10;s10x5654
5655;23.165424;52.955336;1;19;s19x5655
5656;20.598272;51.516655;1;24;s24x5656
5657;23.821057;51.324706;1;24;s24x5657
5658;22.724783;50.929779;1;17;s17x5658
5659;14.79732;52.735462;1;14;s14x5659
5660;18.131904;49.307072;1;10;s10x5660
5661;23.470454;50.756097;1;30;s30x5661
5662;21.495474;53.601153;1;17;s17x5662
5663;21.966349;49.038461;1;29;s29x5663
5664;23.193154;53.26912;0;25;s25x5664
5665;20.995668;53.855836;1;23;s23x5665
5666;21.091115;50.633022;1;19;s19x5666
5667;16.345275;49.183634;1;26;s26x5667
5668;18.029685;51.719695;0;13;s13x5668
5669;19.003555;52.325633;1;10;s10x5669
5670;18.881554;50.286063;1;26;s26x5670
5671;22.005537;53.785238;1;9;s9x5671
5672;22.198789;49.486776;0;13;s13x5672
5673;14.610986;52.951635;1;8;s8x5673
5674;17.574679;49.518517;1;18;s18x5674
5675;20.310649;54.705979;0;24;s24x5675
5676;16.027524;53.271609;1;25;s25x5676
5677;18.613515;50.141767;1;6;s6x5677
5678;15.749002;54.307319;1;27;s27x5678
5679;21.064705;50.350113;1;6;s6x5679
5680;20.722474;51.31402;1;26;s26x5680
5681;16.645506;49.524227;1;28;s28x5681
5682;18.89262;51.649217;1;24;s24x5682
5683;14.146806;52.434268;1;6;s6x5683
5684;20.062382;52.000192;1;15;s15x5684
5685;19.772389;54.523722;1;17;s17x5685
5686;22.24883;53.202911;1;26;s26x5686
5687;23.791297;53.964739;1;10;s10x5687
5688;20.049805;50.167114;1;24;s24x5688
5689;18.476671;53.016744;1;24;s24x5689
5690;20.414945;54.567363;0;17;s17x5690
5691;14.107521;53.144505;1;13;s13x5691
5692;15.151154;51.953026;1;17;s17x5692
5693;17.286587;49.472235;1;5;s5x5693
5694;21.887603;51.913954;1;6;s6x5694
5695;22.678816;49.332964;1;30;s30x5695
5696;16.130739;51.694717;1;23;s23x5696
5697;18.466988;49.275642;1;29;s29x5697
5698;18.734887;54.277567;1;7;s7x5698
5699;20.776669;50.715119;1;12;s12x5699
5700;23.657052;54.037289;1;5;s5x5700
5701;15.691443;54.341131;1;10;s10x5701
5702;22.332684;54.421815;0;23;s23x5702
5703;20.463864;54.091008;1;29;s29x5703
5704;15.361972;51.256986;1;9;s9x5704
5705;19.427046;49.216409;1;9;s9x5705
5706;22.918428;49.079812;1;23;s23x5706
5707;20.614498;52.218741;1;5;s5x5707
5708;20.926208;51.697628;1;15;s15x5708
5709;15.918029;49.559328;1;29;s29x5709
5710;18.568713;49.89873;1;20;s20x5710
5711;15.764576;50.836743;1;10;s10x5711
5712;17.305133;51.876321;1;23;s23x5712
5713;17.198053;52.652621;1;29;s29x5713
5714;20.140402;51.333387;1;22;s22x5714
5715;14.636394;54.692691;0;14;s14x5715
5716;23.112094;52.039434;1;27;s27x5716
5717;20.109195;49.69012;1;10;s10x5717
5718;17.008103;50.464712;1;25;s25x5718
5719;21.905755;52.927684;1;27;s27x5719
5720;22.774331;54.248647;1;17;s17x5720
5721;19.296917;51.972154;1;28;s28x5721
5722;15.579885;53.32406;1;17;s17x5722
5723;17.768458;51.73803;1;22;s22x5723
5724;15.562632;54.291665;1;17;s17x5724
5725;14.77914;54.309351;1;11;s11x5725
5726;19.237182;50.738259;1;14;s14x5726
5727;23.207393;54.410709;0;7;s7x5727
5728;19.453417;50.790331;1;26;s26x5728
5729;20.727598;54.498005;1;23;s23x5729
5730;14.524008;52.880723;1;26;s26x5730
5731;14.645821;49.456537;1;17;s17x5731
5732;21.749528;52.713252;0;24;s24x5732
5733;16.860986;49.683522;1;24;s24x5733
5734;19.896197;49.648541;1;27;s27x5734
5735;20.627379;53.525803;0;18;s18x5735
5736;14.912856;52.18916;1;7;s7x5736
5737;23.387989;54.44267;1;12;s12x5737
5738;15.2329;49.837034;1;5;s5x5738
5739;18.834186;52.577862;1;10;s10x5739
5740;18.850491;51.58136;1;26;s26x5740
5741;22.686053;50.345912;1;28;s28x5741
5742;18.615946;53.151601;1;16;s16x5742
5743;22.730318;49.232163;1;5;s5x5743
5744;16.296734;50.934174;1;26;s26x5744
5745;20.619217;51.567302;1;29;s29x5745
5746;22.902491;52.668985;1;18;s18x5746
5747;22.754854;51.275572;1;18;s18x5747
5748;21.74889;53.044639;1;18;s18x5748
5749;14.793441;54.286268;1;13;s13x5749
5750;17.269617;54.235148;1;15;s15x5750
5751;22.937097;49.838451;1;18;s18x5751
5752;14.232136;50.463508;1;30;s30x5752
5753;19.355784;49.71214;1;27;s27x5753
5754;17.350687;53.367137;1;23;s23x5754
5755;24.063148;54.242909;1;10;s10x5755
5756;19.930358;51.516483;1;7;s7x5756
5757;14.300813;53.339129;1;23;s23x5757
5758;19.190371;49.673185;1;26;s26x5758
5759;23.64966;52.026257;0;28;s28x5759
5760;20.090237;51.771988;1;9;s9x5760
5761;22.047223;52.395841;1;29;s29x5761
5762;19.931885;49.299198;1;12;s12x5762
5763;21.017012;50.212373;1;30;s30x5763
5764;23.563441;53.697326;1;27;s27x5764
5765;15.001693;50.661413;1;29;s29x5765
5766;22.806914;52.547165;1;20;s20x5766
5767;20.313874;53.553133;1;9;s9x5767
5768;18.024858;54.293341;1;12;s12x5768
5769;18.685849;52.018879;1;22;s22x5769
5770;14.142384;51.09579;1;15;s15x5770
5771;14.513184;52.440879;1;26;s26x5771
5772;19.662192;52.48223;1;21;s21x5772
5773;16.703329;49.705052;1;14;s14x5773
5774;21.218199;52.974984;1;20;s20x5774
5775;20.684046;51.719696;1;28;s28x5775
5776;17.476406;52.909766;1;21;s21x5776
5777;16.972347;51.325876;1;27;s27x5777
5778;14.262372;54.273319;1;30;s30x5778
5779;16.601878;49.152734;1;13;s13x5779
5780;21.034175;53.41469;1;18;s18x5780
5781;16.833246;52.73507;1;6;s6x5781
5782;16.769551;52.678691;1;26;s26x5782
5783;18.158017;52.71216;1;7;s7x5783
5784;21.609959;49.977199;1;10;s10x5784
5785;16.247433;51.659855;1;8;s8x5785
5786;19.258889;51.244752;1;8;s8x5786
5787;21.068795;52.868874;1;17;s17x5787
5788;22.5848;54.340774;1;8;s8x5788
5789;24.075242;52.507191;1;30;s30x5789
5790;21.273106;53.442899;1;24;s24x5790
5791;16.698062;54.66086;1;10;s10x5791
5792;23.184643;53.199006;1;8;s8x5792
5793;16.332774;53.320329;0;26;s26x5793
5794;15.763547;51.70431;1;16;s16x5794
5795;17.53975;52.429914;1;18;s18x5795
5796;16.517402;54.35633;1;9;s9x5796
5797;16.158445;54.542258;1;28;s28x5797
5798;19.109523;54.117788;1;14;s14x5798
5799;22.504002;50.362233;1;25;s25x5799
5800;23.407198;54.531318;1;6;s6x5800
5801;21.27745;50.705278;1;5;s5x5801
5802;17.992452;52.911831;1;28;s28x5802
5803;16.265561;54.402191;1;7;s7x5803
5804;16.077256;52.006905;1;29;s29x5804
5805;17.771009;52.008825;1;6;s6x5805
5806;19.378526;50.344779;1;19;s19x5806
5807;16.854492;49.230713;1;15;s15x5807
5808;21.092193;54.056714;1;27;s27x5808
5809;23.373591;51.714681;1;23;s23x5809
5810;19.412179;51.582494;1;26;s26x5810
5811;23.216759;54.796106;1;17;s17x5811
5812;17.891387;54.494973;1;20;s20x5812
5813;16.388409;49.92378;0;24;s24x5813
5814;19.115486;50.903243;1;7;s7x5814
5815;14.743679;53.801155;1;7;s7x5815
5816;23.434976;52.0797;1;18;s18x5816
5817;18.121779;50.37801;1;17;s17x5817
5818;16.9495;50.399835;1;30;s30x5818
5819;21.076752;52.883915;1;17;s17x5819
5820;19.506532;52.264926;1;18;s18x5820
5821;23.701428;53.803914;1;22;s22x5821
5822;21.316876;52.840018;1;24;s24x5822
5823;15.929313;49.57872;0;13;s13x5823
5824;21.940085;54.426556;1;29;s29x5824
5825;19.798708;53.190253;1;23;s23x5825
5826;23.642385;50.093363;1;26;s26x5826
5827;23.468465;49.772961;1;25;s25x5827
5828;17.218658;51.362892;1;5;s5x5828
5829;23.212578;51.105901;1;13;s13x5829
5830;16.053133;49.118807;1;14;s14x5830
5831;16.514289;54.622227;1;22;s22x5831
5832;16.592331;50.887711;1;24;s24x5832
5833;17.903834;49.466532;1;19;s19x5833
5834;22.305044;51.135203;1;30;s30x5834
5835;21.430719;49.529928;1;23;s23x5835
5836;23.250256;51.106216;1;6;s6x5836
5837;23.997504;52.688184;1;17;s17x5837
5838;17.252821;49.665368;1;22;s22x5838
5839;19.189944;52.334015;1;25;s25x5839
5840;20.837717;53.66796;1;11;s11x5840
5841;22.761055;51.060651;1;28;s28x5841
5842;24.036839;51.068989;1;17;s17x5842
5843;23.845148;49.642789;1;30;s30x5843
5844;21.698836;49.420476;1;6;s6x5844
5845;19.731746;52.133584;1;21;s21x5845
5846;17.664865;52.641295;1;11;s11x5846
5847;16.179145;53.372033;1;22;s22x5847
5848;14.635267;49.622473;1;15;s15x5848
5849;15.268846;50.060736;1;12;s12x5849
5850;15.862417;51.562866;1;8;s8x5850
5851;22.018858;51.50421;1;10;s10x5851
5852;23.134551;52.791749;1;28;s28x5852
5853;18.714466;50.428365;1;25;s25x5853
5854;23.869806;50.501268;1;12;s12x5854
5855;22.968845;52.057082;1;25;s25x5855
5856;22.658499;54.55587;1;19;s19x5856
5857;19.569292;49.145857;1;16;s16x5857
5858;23.974797;52.24367;0;23;s23x5858
5859;14.114026;50.376689;1;19;s19x5859
5860;20.02593;50.599315;1;10;s10x5860
5861;17.904917;51.922304;1;23;s23x5861
5862;19.965611;49.317442;1;11;s11x5862
5863;19.570349;51.929821;1;5;s5x5863
5864;15.736935;53.820803;0;12;s12x5864
5865;15.05943;52.811029;1;27;s27x5865
5866;19.248161;49.984965;0;10;s10x5866
5867;19.674176;49.903077;1;27;s27x5867
5868;20.570228;49.455788;1;9;s9x5868
5869;17.251473;49.842033;0;30;s30x5869
5870;20.634938;49.916273;1;13;s13x5870
5871;15.578401;53.558088;1;13;s13x5871
5872;20.565825;53.430692;0;22;s22x5872
5873;15.545405;49.051935;1;15;s15x5873
5874;14.168697;50.592633;1;9;s9x5874
5875;14.449928;51.375602;1;22;s22x5875
5876;18.545546;54.35544;1;27;s27x5876
5877;16.574206;51.572064;0;13;s13x5877
5878;21.445226;52.108799;1;17;s17x5878
5879;19.811462;49.580701;1;25;s25x5879
5880;14.852964;51.801719;1;13;s13x5880
5881;23.65523;53.202318;1;18;s18x5881
5882;17.347521;51.778464;1;12;s12x5882
5883;19.097013;51.945135;1;17;s17x5883
5884;20.198738;49.742944;1;28;s28x5884
5885;21.975637;51.101501;1;19;s19x5885
5886;14.47831;52.033145;1;18;s18x5886
5887;22.140615;50.005725;1;12;s12x5887
5888;21.940147;52.093415;1;19;s19x5888
5889;14.516201;54.196331;1;27;s27x5889
5890;14.877401;53.915104;1;19;s19x5890
5891;14.30414;53.03785;1;16;s16x5891
5892;21.910438;49.140442;1;17;s17x5892
5893;17.517685;54.605584;1;19;s19x5893
5894;22.733181;49.280828;1;27;s27x5894
5895;16.01325;54.075989;1;20;s20x5895
5896;20.962829;52.180926;1;24;s24x5896
5897;14.15837;49.726456;1;15;s15x5897
5898;19.861941;49.216986;1;8;s8x5898
5899;19.316816;54.730203;1;23;s23x5899
5900;14.805352;50.997762;1;24;s24x5900
5901;20.276324;53.643358;1;8;s8x5901
5902;16.170642;53.272092;1;17;s17x5902
5903;22.439847;50.105516;1;15;s15x5903
5904;23.822318;49.930554;1;12;s12x5904
5905;16.394164;54.322676;1;9;s9x5905
5906;17.025796;50.451619;1;14;s14x5906
5907;22.135962;52.315087;1;23;s23x5907
5908;14.150807;52.549618;1;5;s5x5908
5909;19.941407;51.458194;0;7;s7x5909
5910;21.5565;52.827746;1;19;s19x5910
5911;21.989402;52.461645;0;9;s9x5911
5912;23.747246;54.163714;1;30;s30x5912
5913;15.022914;53.656147;1;9;s9x5913
5914;19.420638;49.565018;1;8;s8x5914
5915;17.021454;52.562139;1;23;s23x5915
5916;22.838316;50.225281;1;15;s15x5916
5917;19.869162;51.885847;1;21;s21x5917
5918;23.186423;53.2685;1;24;s24x5918
5919;19.398157;51.31667;1;19;s19x5919
5920;22.667557;52.024027;1;24;s24x5920
5921;22.099321;49.658512;1;25;s25x5921
5922;21.855831;49.559276;1;12;s12x5922
5923;19.266066;51.184171;1;5;s5x5923
5924;22.375106;50.759065;0;21;s21x5924
5925;14.556957;52.762267;1;23;s23x5925
5926;16.79721;51.364505;1;5;s5x5926
5927;17.673121;51.968314;1;7;s7x5927
5928;14.518603;50.872644;1;27;s27x5928
5929;18.104101;49.384363;1;5;s5x5929
5930;15.855328;52.215709;1;14;s14x5930
5931;21.615697;53.445042;1;17;s17x5931
5932;17.690316;50.749641;0;25;s25x5932
5933;23.23148;51.463305;1;13;s13x5933
5934;16.336545;51.70098;1;30;s30x5934
5935;23.032781;50.059352;1;25;s25x5935
5936;18.292734;53.317512;1;25;s25x5936
5937;17.031966;49.951182;1;9;s9x5937
5938;21.698032;52.774441;1;26;s26x5938
5939;17.901327;52.761327;1;23;s23x5939
5940;14.198992;53.565858;1;28;s28x5940
5941;15.871038;54.503937;1;26;s26x5941
5942;17.096521;50.587375;1;9;s9x5942
5943;23.927024;52.704825;1;8;s8x5943
5944;24.01453;50.165844;1;8;s8x5944
5945;15.802569;53.934579;1;5;s5x5945
5946;17.35047;50.758436;1;8;s8x5946
5947;15.513117;50.393903;1;28;s28x5947
5948;15.925658;51.637421;1;24;s24x5948
5949;20.470716;50.920749;1;12;s12x5949
5950;14.801229;54.749229;1;29;s29x5950
5951;20.835199;50.209121;1;11;s11x5951
5952;17.260366;50.938618;1;13;s13x5952
5953;15.298588;53.992409;0;7;s7x5953
5954;14.155208;49.382854;1;21;s21x5954
5955;18.358335;49.082562;1;8;s8x5955
5956;16.47554;49.764834;1;22;s22x5956
5957;20.570084;51.445144;1;17;s17x5957
5958;17.74807;53.480039;1;12;s12x5958
5959;22.412173;53.869818;1;22;s22x5959
5960;14.536701;50.636004;1;7;s7x5960
5961;17.457474;49.546499;1;13;s13x5961
5962;17.236039;53.21696;1;9;s9x5962
5963;19.031219;49.635413;1;18;s18x5963
5964;21.528935;50.481149;1;5;s5x5964
5965;23.58986;49.028754;1;21;s21x5965
5966;17.583765;54.624769;1;18;s18x5966
5967;17.934153;52.101263;1;18;s18x5967
5968;22.828961;53.092441;1;6;s6x5968
5969;16.661559;50.123418;1;9;s9x5969
5970;16.526406;49.69818;1;19;s19x5970
5971;18.942458;54.144628;1;13;s13x5971
5972;16.885195;54.65072;1;10;s10x5972
5973;18.122299;53.1944;0;12;s12x5973
5974;19.323402;51.74923;1;8;s8x5974
5975;22.795787;54.186136;1;7;s7x5975
5976;21.501885;54.122082;1;11;s11x5976
5977;21.453935;49.675831;1;6;s6x5977
5978;17.022281;54.610864;1;28;s28x5978
5979;14.73632;50.318864;1;30;s30x5979
5980;15.385129;53.674664;1;26;s26x5980
5981;20.149031;49.190938;1;5;s5x5981
5982;21.048855;53.507439;1;28;s28x5982
5983;20.064508;52.200584;1;5;s5x5983
5984;18.023137;49.673083;1;26;s26x5984
5985;15.797387;51.111822;1;23;s23x5985
5986;15.317045;52.228791;1;20;s20x5986
5987;18.182992;51.10069;1;22;s22x5987
5988;23.248458;52.619782;1;14;s14x5988
5989;18.613803;51.532123;1;24;s24x5989
5990;18.948372;50.81963;0;24;s24x5990
5991;22.320749;53.108564;1;25;s25x5991
5992;22.005954;50.458504;0;23;s23x5992
5993;22.08213;51.714266;1;27;s27x5993
5994;22.721797;52.657221;1;15;s15x5994
5995;14.783083;53.023758;1;11;s11x5995
5996;17.205198;53.754257;1;18;s18x5996
5997;17.157166;51.96666;1;7;s7x5997
5998;22.639705;51.807545;1;20;s20x5998
5999;14.989277;52.498858;1;25;s25x5999
6000;22.690954;49.079718;1;13;s13x6000
6001;17.970369;49.649901;1;9;s9x6001
6002;23.025103;53.725694;1;8;s8x6002
6003;21.512365;52.016289;1;22;s22x6003
6004;20.425526;54.212161;0;14;s14x6004
6005;23.703626;53.128108;1;18;s18x6005
6006;16.266757;49.706902;1;19;s19x6006
6007;14.58472;53.104256;0;30;s30x6007
6008;23.380814;50.69263;1;11;s11x6008
6009;20.725444;52.256349;1;28;s28x6009
6010;23.251047;50.787519;1;28;s28x6010
6011;22.498582;50.757507;1;8;s8x6011
6012;22.21016;49.355734;1;13;s13x6012
6013;23.257911;54.788878;1;24;s24x6013
6014;18.381602;54.740012;0;5;s5x6014
6015;16.660835;53.991865;0;19;s19x6015
6016;23.459061;51.378615;1;16;s16x6016
6017;15.925514;50.029506;1;15;s15x6017
6018;18.928106;50.704528;1;16;s16x6018
6019;20.579406;52.329917;1;5;s5x6019
6020;17.279382;54.607983;0;21;s21x6020
6021;18.368542;52.739326;1;14;s14x6021
6022;18.54856;50.23118;0;25;s25x6022
6023;18.690557;53.815857;1;26;s26x6023
6024;14.609147;54.657349;1;21;s21x6024
6025;16.859013;51.786072;1;13;s13x6025
6026;23.466332;54.179914;1;22;s22x6026
6027;17.748815;49.908577;1;16;s16x6027
6028;15.305089;53.868278;0;10;s10x6028
6029;19.766759;54.734981;1;30;s30x6029
6030;14.615904;49.737725;1;28;s28x6030
6031;15.983456;54.635295;1;29;s29x6031
6032;21.805708;49.162561;1;27;s27x6032
6033;18.777001;51.043515;1;28;s28x6033
6034;22.70795;52.469431;1;9;s9x6034
6035;15.886199;49.140241;1;23;s23x6035
6036;16.003824;54.088894;1;15;s15x6036
6037;22.817353;52.633566;1;24;s24x6037
6038;22.428506;53.499468;1;13;s13x6038
6039;18.42715;50.459955;1;25;s25x6039
6040;17.953922;49.167035;1;9;s9x6040
6041;18.5981;50.236332;1;22;s22x6041
6042;19.692579;53.666604;1;5;s5x6042
6043;17.357258;51.91792;1;22;s22x6043
6044;19.091367;51.874434;1;27;s27x6044
6045;19.746593;52.935804;1;5;s5x6045
6046;24.058924;54.750509;1;7;s7x6046
6047;19.458314;50.796453;1;11;s11x6047
6048;20.92132;52.696789;1;16;s16x6048
6049;16.381977;54.295896;1;11;s11x6049
6050;22.170229;49.70998;1;13;s13x6050
6051;15.572631;49.791835;1;27;s27x6051
6052;15.462205;54.056489;1;7;s7x6052
6053;20.197193;50.032007;1;5;s5x6053
6054;19.664448;53.353685;1;17;s17x6054
6055;19.31158;54.677232;1;12;s12x6055
6056;19.057484;49.677371;1;21;s21x6056
6057;18.083182;54.042849;1;14;s14x6057
6058;16.729715;50.372897;1;22;s22x6058
6059;23.992014;49.5763;1;30;s30x6059
6060;16.77617;51.716206;1;8;s8x6060
6061;19.57548;52.080374;1;18;s18x6061
6062;15.062382;50.524789;1;28;s28x6062
6063;19.129921;53.007573;1;12;s12x6063
6064;20.428998;52.918302;1;23;s23x6064
6065;17.14967;50.051725;1;8;s8x6065
6066;16.849804;52.736876;1;23;s23x6066
6067;16.196121;52.699063;1;12;s12x6067
6068;15.416089;51.059925;1;9;s9x6068
6069;23.428789;52.340199;0;28;s28x6069
6070;19.934928;50.385706;1;12;s12x6070
6071;20.984529;50.620705;1;5;s5x6071
6072;15.422152;54.438673;1;22;s22x6072
6073;23.7021;54.721148;1;17;s17x6073
6074;21.089242;54.38673;1;29;s29x6074
6075;20.255572;51.092167;1;24;s24x6075
6076;22.141533;54.700959;0;30;s30x6076
6077;22.88831;52.206847;1;16;s16x6077
6078;14.261634;51.343658;1;30;s30x6078
6079;23.99143;51.971464;1;6;s6x6079
6080;21.537195;52.88599;1;22;s22x6080
6081;22.439076;49.006399;1;20;s20x6081
6082;18.129769;52.293759;1;20;s20x6082
6083;23.225853;49.639707;1;5;s5x6083
6084;20.850678;49.582258;1;22;s22x6084
6085;18.240159;53.5092;1;11;s11x6085
6086;24.044294;53.019833;1;23;s23x6086
6087;21.303379;51.10257;1;21;s21x6087
6088;19.240217;50.120587;1;8;s8x6088
6089;16.615697;52.784741;1;18;s18x6089
6090;22.873749;49.260121;1;22;s22x6090
6091;20.841819;51.416526;0;20;s20x6091
6092;15.753222;54.309528;1;18;s18x6092
6093;20.19185;54.799467;0;8;s8x6093
6094;17.206035;51.29544;1;9;s9x6094
6095;22.552034;51.61216;1;20;s20x6095
6096;16.295479;53.337559;1;17;s17x6096
6097;19.992956;49.122909;1;19;s19x6097
6098;14.533342;52.396479;1;20;s20x6098
6099;20.190695;49.661497;1;15;s15x6099
6100;16.956004;49.702785;1;9;s9x6100
6101;19.280178;53.496416;1;24;s24x6101
6102;20.847012;51.892027;1;13;s13x6102
6103;22.202153;49.164498;1;17;s17x6103
6104;19.131487;49.133781;0;5;s5x6104
6105;24.092631;54.688823;1;6;s6x6105
6106;16.963067;51.596363;1;30;s30x6106
6107;20.547804;52.816958;1;15;s15x6107
6108;23.733081;53.422894;1;21;s21x6108
6109;23.338779;53.724172;1;22;s22x6109
6110;14.163509;51.82106;1;8;s8x6110
6111;18.114413;53.272977;1;11;s11x6111
6112;20.570913;52.743807;1;28;s28x6112
6113;20.39354;54.381758;1;14;s14x6113
6114;14.776569;50.854995;1;24;s24x6114
6115;19.263685;52.28375;1;11;s11x6115
6116;21.436714;54.287591;1;24;s24x6116
6117;22.207381;53.547673;1;14;s14x6117
6118;18.333214;49.930447;1;27;s27x6118
6119;23.490485;49.363628;1;12;s12x6119
6120;18.834042;54.233371;1;28;s28x6120
6121;17.83291;52.05299;1;15;s15x6121
6122;18.853368;53.145209;1;7;s7x6122
6123;14.19141;54.415861;1;23;s23x6123
6124;16.967869;54.126014;1;18;s18x6124
6125;19.952703;49.626822;1;16;s16x6125
6126;20.419739;54.58577;1;22;s22x6126
6127;23.488684;49.244168;1;16;s16x6127
6128;22.701433;53.196813;1;21;s21x6128
6129;23.353232;51.134287;1;9;s9x6129
6130;15.611384;53.272793;1;23;s23x6130
6131;14.29309;52.989131;1;30;s30x6131
6132;21.938351;54.580287;1;8;s8x6132
6133;15.675977;53.414663;1;7;s7x6133
6134;19.565408;52.860572;1;5;s5x6134
6135;22.713319;49.734056;1;19;s19x6135
6136;21.705111;50.274535;1;25;s25x6136
6137;21.982949;54.320288;1;9;s9x6137
6138;14.349079;49.633914;1;16;s16x6138
6139;16.598292;50.141027;0;20;s20x6139
6140;14.867703;53.849627;1;25;s25x6140
6141;17.665151;54.418381;1;30;s30x6141
6142;17.813102;51.138339;1;18;s18x6142
6143;18.038765;49.133427;1;9;s9x6143
